timestamp;Equipamento;Tipo;Modelo;HEF;HTI;HAO;HOE;HOI;HTD;HMC;HAC;MPS;MPNS;Manutenção Corretiva;Manutenção Preventiva;Manutenção Total;Horas Trabalhadas;Horas Calendario;Producao;DF;UF;RO;Produtividade;Nº Corretivas;Nº Preventivas;Nº Manutenção;MTBF;MTTR;MTBS;MTTS
abr/21;PT3127;Patrol;Patrol 24M;0,0;436,1;0,0;1,0;45,7;0,0;198,1;27,3;0,9;10,9;225,3;11,8;237,2;436,1;720,0;;67,1%;90,3%;60,6;;25,0;3,0;28,0;17,4;9,0;15,6;9,5
abr-21;TE2922;Trator (Esteira);Caterpillar D11R;0,0;553,5;0,0;0,1;75,9;0,0;79,2;0,0;0,0;11,2;79,2;11,2;90,4;553,5;720,0;;87,4%;87,9%;76,9;;6,0;1,0;7,0;92,3;13,2;79,1;15,1
abr-21;TE2923;Trator (Esteira);Caterpillar D11R;0,0;144,1;0,0;0,0;64,5;0,0;109,2;0,0;402,2;0,0;109,2;402,2;511,3;144,1;720,0;;29,0%;69,1%;20,0;;13,0;2,0;15,0;11,1;8,4;9,6;39,3
abr-21;TE2924;Trator (Esteira);Caterpillar D11R;10,0;192,0;0,0;0,0;35,1;183,0;220,5;0,0;79,4;0,0;220,5;79,4;300,0;385,0;720,0;;58,3%;91,7%;53,5;;11,0;3,0;14,0;35,0;20,0;27,5;27,3
abr-21;TE2925;Trator (Esteira);Caterpillar D11R;1,3;373,9;0,0;1,0;124,3;0,6;218,9;0,0;0,0;0,0;218,9;0,0;218,9;375,7;720,0;;69,6%;75,0%;52,2;;9,0;0,0;9,0;41,7;24,3;41,7;24,3
abr-21;TE2926;Trator (Esteira);Caterpillar D11R;3,5;393,0;0,0;0,3;53,4;0,0;209,0;0,0;60,6;0,2;209,0;60,8;269,7;396,5;720,0;;62,5%;88,1%;55,1;;17,0;2,0;19,0;23,3;12,3;20,9;15,9
abr-21;TE2927;Trator (Esteira);Caterpillar D11R;0,0;373,0;0,0;0,0;323,8;0,9;19,2;0,0;3,1;0,0;19,2;3,1;22,3;373,9;720,0;;96,9%;53,6%;51,9;;5,0;2,0;7,0;74,8;3,8;53,4;4,5
abr-21;TE2928;Trator (Esteira);Caterpillar D11R;0,0;417,2;0,0;1,2;54,2;0,5;63,8;0,0;183,2;0,0;63,8;183,2;247,0;417,6;720,0;;65,7%;88,3%;58,0;;17,0;2,0;19,0;24,6;3,8;22,0;14,5
abr-21;TE2929;Trator (Esteira);Caterpillar D11R;7,0;558,6;0,0;0,0;60,6;0,9;92,9;0,0;0,0;0,0;92,9;0,0;92,9;566,5;720,0;;87,1%;90,3%;78,7;;13,0;0,0;13,0;43,6;7,1;43,6;7,1
abr-21;TE2930;Trator (Esteira);Caterpillar D11R;2,7;557,1;0,0;1,0;56,5;0,0;99,3;0,0;3,4;0,0;99,3;3,4;102,6;559,9;720,0;;85,7%;90,7%;77,8;;11,0;3,0;14,0;50,9;9,0;40,0;9,3
abr-21;TE2931;Trator (Esteira);Caterpillar D11R;0,0;215,1;0,0;0,0;23,1;0,0;418,4;0,0;63,4;0,0;418,4;63,4;481,8;215,1;720,0;;33,1%;90,3%;29,9;;11,0;1,0;12,0;19,6;38,0;17,9;43,8
abr-21;TE2932;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,1;0,0;719,9;0,0;0,0;0,0;719,9;0,0;719,9;0,0;720,0;;0,0%;0,0%;0,0;;2,0;0,0;2,0;0,0;360,0;0,0;360,0
abr-21;TE2933;Trator (Esteira);Caterpillar D11R;36,4;432,7;0,0;0,0;67,9;5,7;165,0;10,6;1,7;0,0;175,6;1,7;177,3;474,9;720,0;;75,4%;87,5%;66,0;;15,0;1,0;16,0;31,7;11,7;29,7;11,8
abr-21;TE2935;Trator (Esteira);Caterpillar D11R;10,2;632,8;0,0;0,0;46,0;0,0;28,0;0,0;2,9;0,0;28,0;2,9;30,9;643,0;720,0;;95,7%;93,3%;89,3;;9,0;1,0;10,0;71,4;3,1;64,3;3,4
abr-21;TE2936;Trator (Esteira);Caterpillar D11R;0,0;259,5;0,0;0,3;36,3;0,0;424,0;0,0;0,0;0,0;424,0;0,0;424,0;259,5;720,0;;41,1%;87,7%;36,0;;14,0;0,0;14,0;18,5;30,3;18,5;30,3
abr-21;TE2937;Trator (Esteira);Caterpillar D11R;4,1;480,5;0,0;0,7;92,6;0,0;94,9;0,0;47,1;0,0;94,9;47,1;142,0;484,7;720,0;;80,3%;83,9%;67,3;;15,0;1,0;16,0;32,3;6,3;30,3;9,5
abr-21;TE2938;Trator (Esteira);Caterpillar D11R;3,3;447,8;0,0;0,0;96,2;1,1;136,0;0,0;0,0;35,7;136,0;35,7;171,6;452,1;720,0;;76,2%;82,4%;62,8;;15,0;1,0;16,0;30,1;9,1;28,3;11,4
abr-21;TE2939;Trator (Esteira);Caterpillar D11R;0,0;260,9;0,0;0,0;80,5;0,0;15,6;0,0;363,0;0,0;15,6;363,0;378,6;260,9;720,0;;47,4%;76,4%;36,2;;4,0;1,0;5,0;65,2;3,9;52,2;94,7
abr-21;TE2940;Trator (Esteira);Caterpillar D11R;4,6;353,6;0,0;0,1;69,5;0,7;178,8;0,0;112,5;0,0;178,8;112,5;291,4;359,0;720,0;;59,5%;83,8%;49,9;;4,0;1,0;5,0;89,8;44,7;71,8;72,8
abr-21;TE2941;Trator (Esteira);Caterpillar D11R;3,2;563,6;0,0;0,0;61,1;0,0;86,5;0,0;5,7;0,0;86,5;5,7;92,1;566,8;720,0;;87,2%;90,3%;78,7;;6,0;3,0;9,0;94,5;14,4;63,0;15,4
abr-21;TE2942;Trator (Esteira);Caterpillar D11R;3,9;567,9;0,0;0,0;69,7;0,3;76,5;0,0;1,7;0,0;76,5;1,7;78,1;572,2;720,0;;89,1%;89,1%;79,5;;11,0;1,0;12,0;52,0;7,0;47,7;7,1
abr-21;TE2943;Trator (Esteira);Caterpillar D11R;0,8;325,7;0,0;1,0;39,4;0,4;26,6;0,0;323,3;2,8;26,6;326,1;352,7;327,0;720,0;;51,0%;89,0%;45,4;;8,0;2,0;10,0;40,9;3,3;32,7;44,1
abr-21;TE2944;Trator (Esteira);Caterpillar D11R;5,6;530,6;0,0;1,3;47,9;0,0;133,5;0,0;1,1;0,0;133,5;1,1;134,6;536,3;720,0;;81,3%;91,6%;74,5;;14,0;1,0;15,0;38,3;9,5;35,8;9,6
abr-21;TE2945;Trator (Esteira);Caterpillar D11R;0,0;568,3;0,0;0,0;77,6;5,1;69,1;0,0;0,0;0,0;69,1;0,0;69,1;573,3;720,0;;90,4%;88,1%;79,6;;6,0;0,0;6,0;95,6;11,5;95,6;11,5
abr-21;TE2946;Trator (Esteira);Caterpillar D11R;0,0;405,0;0,0;0,3;49,6;1,6;162,1;0,0;2,8;98,6;162,1;101,3;263,5;406,7;720,0;;63,4%;89,1%;56,5;;10,0;3,0;13,0;40,7;16,2;31,3;26,3
abr-21;TE2947;Trator (Esteira);Caterpillar D11R;0,0;610,8;0,0;0,7;68,0;0,0;39,2;0,0;1,3;0,0;39,2;1,3;40,5;610,8;720,0;;94,4%;89,9%;84,8;;3,0;1,0;4,0;203,6;13,1;152,7;13,5
abr-21;TE2948;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,0;0,0;0,0;720,0;0,0;0,0;720,0;0,0;720,0;0,0;720,0;;0,0%;0,0%;0,0;;1,0;0,0;1,0;0,0;720,0;0,0;720,0
abr-21;TE2949;Trator (Esteira);Caterpillar D11R;8,8;607,2;0,0;0,0;58,9;20,7;22,4;0,0;2,0;0,0;22,4;2,0;24,3;636,7;720,0;;96,6%;91,5%;88,4;;4,0;3,0;7,0;159,2;5,6;91,0;6,1
abr-21;TE2950;Trator (Esteira);Caterpillar D11R;0,0;414,1;0,0;1,5;44,2;3,1;41,6;0,0;214,8;0,7;41,6;215,5;257,1;417,2;720,0;;64,3%;90,1%;58,0;;6,0;5,0;11,0;69,5;6,9;37,9;42,9
abr/21;TE2951;Trator (Esteira);Caterpillar D11R;4,7;644,3;0,0;0,3;59,1;0,1;1,7;0,0;3,0;6,8;1,7;9,8;11,4;649,1;720,0;;98,4%;91,6%;90,2;;1,0;3,0;4,0;649,1;1,7;162,3;11,4
abr/21;TE2952;Trator (Esteira);Caterpillar D11R;3,8;634,8;0,0;0,7;62,2;0,0;14,7;0,0;3,9;0,0;14,7;3,9;18,6;638,5;720,0;;97,4%;91,0%;88,7;;7,0;3,0;10,0;91,2;2,1;63,9;2,7
abr/21;TE2953;Trator (Esteira);Caterpillar D11R;0,0;676,0;0,0;0,0;35,5;1,0;3,8;0,0;3,7;0,0;3,8;3,7;7,5;677,0;720,0;;99,0%;95,0%;94,0;;1,0;2,0;3,0;677,0;3,8;225,7;7,5
abr/21;TE2954;Trator (Esteira);Caterpillar D11R;0,0;521,7;0,0;0,0;101,9;1,3;23,7;0,0;71,3;0,0;23,7;71,3;95,0;523,0;720,0;;86,8%;83,7%;72,6;;6,0;2,0;8,0;87,2;4,0;65,4;15,8
abr/21;PT3112;Patrol;Patrol 24M;0,0;471,1;0,0;0,8;50,7;0,0;132,7;0,0;88,7;0,0;132,7;88,7;221,4;471,1;744,0;;70,2%;90,1%;63,3;;30,0;4,0;34,0;15,7;4,4;13,9;7,4
abr/21;PT3114;Patrol;Patrol 24M;0,0;475,8;0,0;9,9;64,8;0,4;120,4;0,0;57,5;15,2;120,4;72,7;193,1;476,2;744,0;;74,0%;86,4%;64,0;;25,0;7,0;32,0;19,0;4,8;14,9;7,7
abr/21;PT3115;Patrol;Patrol 24M;0,0;409,2;0,0;0,2;68,8;0,0;224,3;0,0;41,5;0,0;224,3;41,5;265,8;409,2;744,0;;64,3%;85,6%;55,0;;32,0;3,0;35,0;12,8;7,0;11,7;8,3
abr/21;PT3116;Patrol;Patrol 24M;0,0;333,3;0,0;0,0;101,7;0,0;206,5;0,0;99,4;3,0;206,5;102,5;308,9;333,3;744,0;;58,5%;76,6%;44,8;;11,0;4,0;15,0;30,3;18,8;22,2;28,1
abr/21;PT3117;Patrol;Patrol 24M;0,0;175,5;0,0;0,0;131,8;90,8;150,5;0,0;126,2;69,2;150,5;195,4;345,9;266,3;744,0;;53,5%;66,9%;35,8;;12,0;2,0;14,0;22,2;12,5;19,0;28,8
abr/21;PT3118;Patrol;Patrol 24M;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;744,0;0,0;0,0;744,0;744,0;0,0;744,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
abr/21;PT3119;Patrol;Patrol 24M;0,0;354,5;0,0;1,2;102,8;0,0;203,0;0,0;82,4;0,0;203,0;82,4;285,4;354,5;744,0;;61,6%;77,3%;47,7;;13,0;3,0;16,0;27,3;15,6;22,2;22,0
abr/21;PT3120;Patrol;Patrol 24M;0,0;492,4;0,0;3,4;125,5;0,0;108,5;3,6;0,0;10,7;112,1;10,7;122,8;492,4;744,0;;83,5%;79,3%;66,2;;14,0;1,0;15,0;35,2;8,0;32,8;8,8
abr/21;PT3121;Patrol;Patrol 24M;0,0;299,3;0,0;0,0;98,4;0,0;299,0;0,0;39,8;7,4;299,0;47,2;346,3;299,3;744,0;;53,5%;75,2%;40,2;;14,0;2,0;16,0;21,4;21,4;18,7;24,7
abr/21;PT3123;Patrol;Patrol 24M;0,0;476,1;0,0;2,0;74,7;0,0;93,5;0,0;97,6;0,0;93,5;97,6;191,2;476,1;744,0;;74,3%;86,1%;64,0;;14,0;1,0;15,0;34,0;6,7;31,7;13,7
abr/21;PT3124;Patrol;Patrol 24M;0,0;15,5;0,0;0,2;2,7;2,0;723,5;0,0;0,0;0,0;723,5;0,0;723,5;17,6;744,0;;2,8%;85,8%;2,4;;4,0;0,0;4,0;4,4;180,9;4,4;180,9
abr/21;PT3125;Patrol;Patrol 24M;0,0;427,8;0,0;1,3;61,7;0,1;142,9;0,0;81,0;29,2;142,9;110,1;253,0;428,0;744,0;;66,0%;87,2%;57,5;;26,0;7,0;33,0;16,5;5,5;13,0;9,7
abr/21;PT3126;Patrol;Patrol 24M;0,0;333,9;0,0;1,0;76,8;0,0;277,8;0,0;54,4;0,0;277,8;54,4;332,3;333,9;744,0;;55,3%;81,1%;44,9;;29,0;4,0;33,0;11,5;9,6;10,1;11,5
abr/21;PT3127;Patrol;Patrol 24M;0,0;507,0;0,0;1,9;57,1;0,3;137,3;0,0;40,4;0,0;137,3;40,4;177,7;507,3;744,0;;76,1%;89,6%;68,2;;21,0;1,0;22,0;24,2;6,5;23,1;8,5
abr-21;TE2922;Trator (Esteira);Caterpillar D11R;2,8;571,1;0,0;0,0;92,0;0,0;70,7;0,0;1,2;6,2;70,7;7,4;78,1;573,9;744,0;;89,5%;86,2%;77,1;;9,0;2,0;11,0;63,8;7,9;52,2;8,7
abr-21;TE2923;Trator (Esteira);Caterpillar D11R;5,8;419,6;0,0;0,0;95,2;5,6;214,7;0,0;3,2;0,0;214,7;3,2;217,9;430,9;744,0;;70,7%;81,9%;57,9;;21,0;3,0;24,0;20,5;10,2;18,0;10,4
abr-21;TE2924;Trator (Esteira);Caterpillar D11R;1,0;172,3;0,0;0,0;167,2;328,7;40,8;0,0;28,0;5,9;40,8;33,9;74,7;502,1;744,0;;90,0%;75,0%;67,5;;8,0;4,0;12,0;62,8;5,1;41,8;9,3
abr-21;TE2925;Trator (Esteira);Caterpillar D11R;10,0;434,2;0,0;0,0;60,5;0,5;208,8;0,0;0,4;29,7;208,8;30,1;238,9;444,7;744,0;;67,9%;88,0%;59,8;;14,0;2,0;16,0;31,8;14,9;27,8;17,1
abr-21;TE2926;Trator (Esteira);Caterpillar D11R;8,5;344,7;0,0;0,0;35,5;1,6;30,3;0,0;323,3;0,0;30,3;323,3;353,6;354,9;744,0;;52,5%;90,9%;47,7;;13,0;2,0;15,0;27,3;2,3;23,7;27,2
abr-21;TE2927;Trator (Esteira);Caterpillar D11R;19,1;340,6;0,0;2,8;48,0;1,3;332,3;0,0;0,0;0,0;332,3;0,0;332,3;360,9;744,0;;55,3%;87,7%;48,5;;9,0;0,0;9,0;40,1;36,9;40,1;36,9
abr-21;TE2928;Trator (Esteira);Caterpillar D11R;16,6;482,4;0,0;0,2;74,6;8,8;126,3;0,0;35,1;0,0;126,3;35,1;161,3;507,9;744,0;;78,3%;87,2%;68,3;;22,0;2,0;24,0;23,1;5,7;21,2;7,3
abr-21;TE2929;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,2;0,0;188,8;0,0;555,0;0,0;188,8;555,0;743,8;0,0;744,0;;0,0%;0,0%;0,0;;1,0;1,0;2,0;0,0;188,8;0,0;743,8
abr-21;TE2930;Trator (Esteira);Caterpillar D11R;28,2;470,8;0,0;0,0;55,4;0,4;187,8;0,0;1,3;0,0;187,8;1,3;189,1;499,4;744,0;;74,6%;90,0%;67,1;;17,0;1,0;18,0;29,4;11,0;27,7;11,1
abr-21;TE2931;Trator (Esteira);Caterpillar D11R;10,9;401,7;0,0;0,0;32,9;0,6;185,7;0,0;112,2;0,0;185,7;112,2;297,9;413,2;744,0;;60,0%;92,6%;55,5;;21,0;1,0;22,0;19,7;8,8;18,8;14,2
abr-21;TE2932;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,0;0,0;744,0;0,0;0,0;0,0;744,0;0,0;744,0;0,0;744,0;;0,0%;0,0%;0,0;;1,0;0,0;1,0;0,0;744,0;0,0;744,0
abr-21;TE2933;Trator (Esteira);Caterpillar D11R;17,0;434,3;0,0;2,1;55,6;0,0;233,9;0,0;1,1;0,0;233,9;1,1;235,0;451,3;744,0;;68,4%;88,7%;60,7;;24,0;1,0;25,0;18,8;9,7;18,1;9,8
abr-21;TE2935;Trator (Esteira);Caterpillar D11R;6,7;343,1;0,0;0,0;38,7;0,0;293,1;0,0;62,4;0,0;293,1;62,4;355,4;349,8;744,0;;52,2%;90,0%;47,0;;21,0;2,0;23,0;16,7;14,0;15,2;16,9
abr-21;TE2936;Trator (Esteira);Caterpillar D11R;0,0;160,8;0,0;0,0;30,9;0,4;18,6;0,0;533,3;0,0;18,6;533,3;552,0;161,1;744,0;;25,8%;83,9%;21,7;;6,0;2,0;8,0;26,9;3,1;20,1;92,0
abr-21;TE2937;Trator (Esteira);Caterpillar D11R;1,9;176,9;0,0;0,0;19,2;0,0;503,8;0,0;42,1;0,0;503,8;42,1;546,0;178,8;744,0;;26,6%;90,3%;24,0;;7,0;2,0;9,0;25,5;72,0;19,9;78,0
abr-21;TE2938;Trator (Esteira);Caterpillar D11R;4,2;418,1;0,0;0,0;116,1;0,5;203,8;0,0;0,2;1,1;203,8;1,4;205,1;422,7;744,0;;72,4%;78,4%;56,8;;21,0;2,0;23,0;20,1;9,7;18,4;9,8
abr-21;TE2939;Trator (Esteira);Caterpillar D11R;0,0;606,9;0,0;0,0;42,1;0,0;93,9;0,0;1,1;0,0;93,9;1,1;95,0;607,0;744,0;;87,2%;93,5%;81,6;;12,0;2,0;14,0;50,6;7,8;43,4;7,9
abr-21;TE2940;Trator (Esteira);Caterpillar D11R;21,1;444,4;0,0;0,0;49,8;3,2;224,3;0,0;1,2;0,0;224,3;1,2;225,6;468,7;744,0;;69,7%;90,4%;63,0;;14,0;1,0;15,0;33,5;16,0;31,2;16,1
abr-21;TE2941;Trator (Esteira);Caterpillar D11R;0,1;425,6;0,0;1,1;58,0;0,2;253,0;2,1;1,3;2,6;255,2;3,9;259,1;425,9;744,0;;65,2%;87,8%;57,2;;6,0;2,0;8,0;71,0;42,5;53,2;43,2
abr-21;TE2942;Trator (Esteira);Caterpillar D11R;20,1;577,8;0,0;0,0;97,7;6,9;41,5;0,0;0,0;0,0;41,5;0,0;41,5;604,8;744,0;;94,4%;86,1%;81,3;;9,0;0,0;9,0;67,2;4,6;67,2;4,6
abr-21;TE2943;Trator (Esteira);Caterpillar D11R;19,3;541,9;0,0;0,0;60,5;3,4;70,2;0,0;1,5;47,2;70,2;48,7;118,9;564,6;744,0;;84,0%;90,3%;75,9;;20,0;3,0;23,0;28,2;3,5;24,5;5,9
abr-21;TE2944;Trator (Esteira);Caterpillar D11R;9,4;491,0;0,0;0,0;57,8;0,3;77,7;0,0;68,9;39,0;77,7;107,8;185,5;500,7;744,0;;75,1%;89,7%;67,3;;15,0;6,0;21,0;33,4;5,2;23,8;12,4
abr-21;TE2945;Trator (Esteira);Caterpillar D11R;0,0;65,7;0,0;0,0;15,8;0,0;633,2;0,0;29,2;0,0;633,2;29,2;662,5;65,7;744,0;;11,0%;80,6%;8,8;;3,0;1,0;4,0;21,9;211,1;16,4;220,8
abr-21;TE2946;Trator (Esteira);Caterpillar D11R;11,3;529,4;0,0;0,0;67,7;2,1;133,2;0,0;0,3;0,0;133,2;0,3;133,5;542,8;744,0;;82,1%;88,9%;73,0;;22,0;1,0;23,0;24,7;6,1;23,6;6,1
abr-21;TE2947;Trator (Esteira);Caterpillar D11R;0,0;175,4;0,0;0,0;25,2;0,0;412,0;0,0;131,4;0,0;412,0;131,4;543,4;175,4;744,0;;27,0%;87,4%;23,6;;5,0;2,0;7,0;35,1;82,4;25,1;108,7
abr-21;TE2948;Trator (Esteira);Caterpillar D11R;0,0;54,7;0,0;0,0;4,3;9,4;48,5;626,9;0,2;0,0;675,4;0,2;675,6;64,1;744,0;;9,2%;93,7%;8,6;;6,0;1,0;7,0;10,7;112,6;9,2;112,6
abr-21;TE2949;Trator (Esteira);Caterpillar D11R;0,0;502,7;0,0;0,0;65,4;0,5;96,5;0,0;0,0;78,9;96,5;78,9;175,4;503,1;744,0;;76,4%;88,5%;67,6;;19,0;1,0;20,0;26,5;5,1;25,2;9,2
abr-21;TE2950;Trator (Esteira);Caterpillar D11R;9,7;543,7;0,0;0,0;53,5;2,4;134,6;0,0;0,0;0,0;134,6;0,0;134,6;555,9;744,0;;81,9%;91,2%;74,7;;17,0;0,0;17,0;32,7;7,9;32,7;7,9
abr/21;TE2951;Trator (Esteira);Caterpillar D11R;8,6;556,2;0,0;0,0;61,3;5,2;64,6;0,0;48,0;0,0;64,6;48,0;112,6;570,0;744,0;;84,9%;90,3%;76,6;;11,0;2,0;13,0;51,8;5,9;43,8;10,2
abr/21;TE2952;Trator (Esteira);Caterpillar D11R;12,8;506,1;0,0;0,0;64,6;0,3;143,6;0,0;16,6;0,0;143,6;16,6;160,1;519,3;744,0;;78,5%;88,9%;69,8;;15,0;1,0;16,0;34,6;9,6;32,5;10,7
abr/21;TE2953;Trator (Esteira);Caterpillar D11R;0,0;642,2;0,0;1,8;40,8;0,0;58,7;0,0;0,5;0,0;58,7;0,5;59,2;642,2;744,0;;92,0%;93,8%;86,3;;4,0;1,0;5,0;160,5;14,7;128,4;14,8
abr/21;TE2954;Trator (Esteira);Caterpillar D11R;0,0;714,5;0,0;0,9;17,1;0,0;11,5;0,0;0,0;0,0;11,5;0,0;11,5;714,5;744,0;;98,5%;97,5%;96,0;;4,0;0,0;4,0;178,6;2,9;178,6;2,9
mar/21;PT3112;Patrol;Patrol 24M;0,0;454,2;0,0;10,9;114,3;0,0;57,6;27,2;54,3;25,5;84,8;79,8;164,6;454,2;744,0;;77,9%;78,4%;61,0;;22,0;4,0;26,0;20,6;3,9;17,5;7,5
mar/21;PT3114;Patrol;Patrol 24M;0,0;485,7;0,0;6,2;63,7;0,0;81,3;0,0;93,6;13,6;81,3;107,2;188,4;485,7;744,0;;74,7%;87,4%;65,3;;21,0;3,0;24,0;23,1;3,9;20,2;9,0
mar/21;PT3115;Patrol;Patrol 24M;0,0;425,7;0,0;1,7;72,5;0,0;109,3;31,2;103,7;0,0;140,4;103,7;244,1;425,7;744,0;;67,2%;85,2%;57,2;;17,0;2,0;19,0;25,0;8,3;22,4;14,4
mar/21;PT3116;Patrol;Patrol 24M;0,0;370,0;0,0;3,4;108,3;0,7;198,3;0,0;48,4;15,0;198,3;63,4;261,6;370,7;744,0;;64,8%;76,8%;49,8;;28,0;2,0;30,0;13,2;7,1;12,4;9,3
mar/21;PT3117;Patrol;Patrol 24M;0,0;174,9;0,0;0,0;87,5;0,0;477,8;2,4;1,5;0,0;480,2;1,5;481,7;174,9;744,0;;35,3%;66,7%;23,5;;10,0;1,0;11,0;17,5;48,0;15,9;48,2
mar/21;PT3118;Patrol;Patrol 24M;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;744,0;0,0;0,0;744,0;744,0;0,0;744,0;;0,0%;0,0%;0,0;;0,0;1,0;1,0;0,0;0,0;0,0;0,0
mar/21;PT3119;Patrol;Patrol 24M;0,0;379,8;0,0;0,0;80,0;0,0;161,2;0,0;122,9;0,0;161,2;122,9;284,2;379,8;744,0;;61,8%;82,6%;51,0;;16,0;1,0;17,0;23,7;10,1;22,3;17,8
mar/21;PT3120;Patrol;Patrol 24M;0,0;163,2;0,0;1,4;40,4;0,0;470,1;0,0;69,0;0,0;470,1;69,0;539,1;163,2;744,0;;27,5%;79,6%;21,9;;10,0;3,0;13,0;16,3;47,0;12,6;53,9
mar/21;PT3121;Patrol;Patrol 24M;0,0;443,7;0,0;1,0;59,7;0,0;185,1;0,0;39,1;15,4;185,1;54,5;239,6;443,7;744,0;;67,8%;88,0%;59,6;;19,0;2,0;21,0;23,4;9,7;21,1;12,6
mar/21;PT3123;Patrol;Patrol 24M;0,0;501,1;0,0;6,4;78,2;0,0;72,1;0,0;65,9;20,2;72,1;86,1;158,3;501,1;744,0;;78,7%;85,6%;67,4;;9,0;5,0;14,0;55,7;8,0;35,8;17,6
mar/21;PT3124;Patrol;Patrol 24M;0,0;242,4;0,0;3,2;55,9;180,1;193,8;0,0;68,5;0,0;193,8;68,5;262,3;422,5;744,0;;64,7%;87,7%;56,8;;22,0;1,0;23,0;19,2;8,8;18,4;11,9
mar/21;PT3125;Patrol;Patrol 24M;0,0;501,9;0,0;5,4;63,6;0,3;157,0;0,0;6,8;9,2;157,0;15,9;172,9;502,2;744,0;;76,8%;87,9%;67,5;;17,0;3,0;20,0;29,5;9,2;25,1;10,2
mar/21;PT3126;Patrol;Patrol 24M;0,0;441,5;0,0;4,7;82,9;0,6;157,3;0,0;46,3;10,8;157,3;57,0;214,3;442,1;744,0;;71,2%;83,5%;59,4;;25,0;4,0;29,0;17,7;6,3;15,2;8,6
mar/21;PT3127;Patrol;Patrol 24M;0,0;402,2;0,0;3,6;67,0;0,0;104,5;0,0;164,1;2,5;104,5;166,7;271,2;402,2;744,0;;63,6%;85,1%;54,1;;18,0;3,0;21,0;22,3;5,8;19,2;15,1
mar-21;TE2922;Trator (Esteira);Caterpillar D11R;0,0;530,4;0,0;1,2;52,9;0,0;154,3;0,0;3,7;1,5;154,3;5,2;159,5;530,4;744,0;;78,6%;90,7%;71,3;;15,0;4,0;19,0;35,4;10,3;27,9;10,6
mar-21;TE2923;Trator (Esteira);Caterpillar D11R;6,3;472,6;0,0;0,0;95,1;0,0;170,0;0,0;0,0;0,0;170,0;0,0;170,0;478,9;744,0;;77,2%;83,4%;64,4;;16,0;0,0;16,0;29,9;10,6;29,9;10,6
mar-21;TE2924;Trator (Esteira);Caterpillar D11R;0,0;201,0;0,0;1,4;58,1;205,7;144,7;132,9;0,0;0,0;277,7;0,0;277,7;406,8;744,0;;62,7%;87,2%;54,7;;21,0;0,0;21,0;19,4;13,2;19,4;13,2
mar-21;TE2925;Trator (Esteira);Caterpillar D11R;0,3;551,1;0,0;0,0;74,8;0,2;110,8;5,2;1,6;0,0;116,0;1,6;117,5;551,6;744,0;;84,2%;88,1%;74,1;;6,0;1,0;7,0;91,9;19,3;78,8;19,6
mar-21;TE2926;Trator (Esteira);Caterpillar D11R;0,3;357,4;0,0;0,7;56,7;1,4;61,7;0,0;265,8;0,0;61,7;265,8;327,5;359,1;744,0;;56,0%;86,2%;48,3;;7,0;1,0;8,0;51,3;8,8;44,9;46,8
mar-21;TE2927;Trator (Esteira);Caterpillar D11R;3,4;491,5;0,0;0,8;82,5;0,0;160,4;0,0;5,5;0,0;160,4;5,5;165,8;494,9;744,0;;77,7%;85,6%;66,5;;7,0;2,0;9,0;70,7;22,9;55,0;23,7
mar-21;TE2928;Trator (Esteira);Caterpillar D11R;0,0;400,3;0,0;0,0;63,7;0,0;278,2;0,0;1,9;0,0;278,2;1,9;280,0;400,3;744,0;;62,4%;86,3%;53,8;;17,0;1,0;18,0;23,5;16,4;22,2;16,5
mar-21;TE2929;Trator (Esteira);Caterpillar D11R;0,0;493,7;0,0;2,4;55,7;4,9;108,8;0,0;78,6;0,0;108,8;78,6;187,3;498,6;744,0;;74,8%;89,6%;67,0;;6,0;4,0;10,0;83,1;18,1;49,9;31,2
mar-21;TE2930;Trator (Esteira);Caterpillar D11R;5,4;512,9;0,0;2,4;74,5;0,7;23,3;0,0;0,0;124,9;23,3;124,9;148,2;519,0;744,0;;80,1%;87,1%;69,8;;5,0;3,0;8,0;103,8;4,7;64,9;29,6
mar-21;TE2931;Trator (Esteira);Caterpillar D11R;0,0;527,1;0,0;1,6;77,9;3,0;122,7;0,0;2,6;9,0;122,7;11,6;134,3;530,1;744,0;;81,9%;86,9%;71,3;;18,0;3,0;21,0;29,5;6,8;25,2;7,5
mar-21;TE2932;Trator (Esteira);Caterpillar D11R;0,0;0,0;0,0;0,0;0,0;0,0;744,0;0,0;0,0;0,0;744,0;0,0;744,0;0,0;744,0;;0,0%;0,0%;0,0;;1,0;0,0;1,0;0,0;744,0;0,0;744,0
mar-21;TE2933;Trator (Esteira);Caterpillar D11R;6,3;260,5;0,0;0,0;32,0;0,0;296,5;0,0;147,0;1,7;296,5;148,7;445,2;266,8;744,0;;40,2%;89,3%;35,9;;5,0;2,0;7,0;53,4;59,3;38,1;89,0
